x,rho
-3.387508177044261,0.0863238356242718
-3.385507876969242,0.08634827378150706
-3.3835075768942238,0.08637272955282317
-3.381507276819205,0.08639720295981466
-3.379506976744186,0.08642169402411436
-3.3775066766691673,0.08644620276739355
-3.3755063765941484,0.08647072921136201
-3.3735060765191296,0.08649527337776816
-3.371505776444111,0.08651983528839917
-3.3695054763690924,0.0865444149650809
-3.3675051762940735,0.08656901242967825
-3.3655048762190547,0.08659362770409496
-3.363504576144036,0.08661826081027392
-3.3615042760690175,0.0866429117701972
-3.3595039759939986,0.08666758060588607
-3.35750367591898,0.08669226733940125
-3.355503375843961,0.0867169719928428
-3.353503075768942,0.08674169458835038
-3.3515027756939233,0.08676643514810325
-3.349502475618905,0.08679119369432046
-3.347502175543886,0.08681597024926083
-3.3455018754688672,0.08684076483522311
-3.3435015753938484,0.08686557747454603
-3.3415012753188296,0.08689040818960848
-3.3395009752438107,0.08691525700282951
-3.3375006751687923,0.0869401239366685
-3.3355003750937735,0.08696500901362521
-3.3335000750187547,0.08698991225623989
-3.331499774943736,0.08701483368709338
-3.329499474868717,0.08703977332880716
-3.3274991747936986,0.08706473120404358
-3.3254988747186798,0.0870897073355058
-3.323498574643661,0.08711470174593795
-3.321498274568642,0.0871397144581253
-3.3194979744936233,0.08716474549489418
-3.3174976744186044,0.08718979487911233
-3.315497374343586,0.08721486263368873
-3.313497074268567,0.08723994878157393
-3.3114967741935484,0.08726505334575997
-3.3094964741185295,0.0872901763492806
-3.3074961740435107,0.08731531781521135
-3.3054958739684923,0.08734047776666956
-3.3034955738934735,0.0873656562268146
-3.3014952738184546,0.08739085321884787
-3.299494973743436,0.08741606876601297
-3.297494673668417,0.08744130289159575
-3.295494373593398,0.08746655561892445
-3.2934940735183797,0.08749182697136976
-3.291493773443361,0.08751711697234499
-3.289493473368342,0.08754242564530611
-3.2874931732933232,0.08756775301375185
-3.2854928732183044,0.08759309910122388
-3.283492573143286,0.08761846393130683
-3.281492273068267,0.08764384752762841
-3.2794919729932483,0.08766924991385959
-3.2774916729182295,0.0876946711137146
-3.2754913728432107,0.08772011115095107
-3.273491072768192,0.08774557004937018
-3.2714907726931735,0.0877710478328167
-3.2694904726181546,0.08779654452517918
-3.267490172543136,0.08782206015038992
-3.265489872468117,0.08784759473242523
-3.263489572393098,0.08787314829530544
-3.2614892723180797,0.08789872086309505
-3.259488972243061,0.08792431245990281
-3.257488672168042,0.08794992310988183
-3.255488372093023,0.08797555283722971
-3.2534880720180044,0.08800120166618863
-3.2514877719429855,0.0880268696210455
-3.249487471867967,0.08805255672613196
-3.2474871717929483,0.08807826300582466
-3.2454868717179295,0.0881039884845452
-3.2434865716429107,0.08812973318676035
-3.241486271567892,0.0881554971369821
-3.2394859714928734,0.08818128035976783
-3.2374856714178546,0.08820708287972034
-3.2354853713428358,0.08823290472148808
-3.233485071267817,0.08825874590976512
-3.231484771192798,0.08828460646929139
-3.2294844711177793,0.08831048642485266
-3.227484171042761,0.08833638580128082
-3.225483870967742,0.08836230462345385
-3.223483570892723,0.08838824291629599
-3.2214832708177044,0.08841420070477786
-3.2194829707426855,0.08844017801391656
-3.217482670667667,0.08846617486877577
-3.2154823705926483,0.08849219129446595
-3.2134820705176295,0.0885182273161443
-3.2114817704426106,0.08854428295901504
-3.209481470367592,0.08857035824832939
-3.207481170292573,0.0885964532093858
-3.2054808702175546,0.08862256786752999
-3.2034805701425357,0.0886487022481551
-3.201480270067517,0.08867485637670179
-3.199479969992498,0.08870103027865837
-3.1974796699174792,0.08872722397956094
-3.1954793698424604,0.08875343750499344
-3.193479069767442,0.08877967088058784
-3.191478769692423,0.08880592413202426
-3.1894784696174043,0.08883219728503101
-3.1874781695423855,0.08885849036538482
-3.1854778694673667,0.08888480339891083
-3.1834775693923483,0.08891113641148288
-3.1814772693173294,0.08893748942902345
-3.1794769692423106,0.0889638624775039
-3.1774766691672918,0.0889902555829446
-3.175476369092273,0.08901666877141495
-3.173476069017254,0.0890431020690336
-3.1714757689422357,0.08906955550196852
-3.169475468867217,0.08909602909643714
-3.167475168792198,0.08912252287870655
-3.165474868717179,0.08914903687509343
-3.1634745686421604,0.08917557111196439
-3.161474268567142,0.08920212561573594
-3.159473968492123,0.08922870041287471
-3.1574736684171043,0.08925529552989755
-3.1554733683420855,0.08928191099337164
-3.1534730682670666,0.08930854682991461
-3.151472768192048,0.08933520306619468
-3.1494724681170294,0.08936187972893081
-3.1474721680420106,0.0893885768448928
-3.1454718679669917,0.08941529444090143
-3.143471567891973,0.0894420325438286
-3.141471267816954,0.08946879118059738
-3.1394709677419357,0.08949557037818229
-3.137470667666917,0.0895223701636093
-3.135470367591898,0.08954919056395601
-3.133470067516879,0.08957603160635175
-3.1314697674418603,0.08960289331797779
-3.1294694673668415,0.08962977572606738
-3.127469167291823,0.08965667885790592
-3.1254688672168043,0.08968360274083112
